title,source_row,paragraph_id,sentence_start_id,sentence_end_id,sentence_count,sentence,word_count,char_count,dataset_row,document,topic
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,44,129,131,3,"So you can actually just literally walk up to the car, it senses that you're approaching, unlocks the car based on your phone, it just basically pairs with your phone, knows that you're coming to the car, opens the door, it extends the handle, you sit down, and you just drive. You don't have to press drive or anything like that. The car knows you want to drive.",68,363,5653,"So you can actually just literally walk up to the car, it senses that you're approaching, unlocks the car based on your phone, it just basically pairs with your phone, knows that you're coming to the car, opens the door, it extends the handle, you sit down, and you just drive. You don't have to press drive or anything like that. The car knows you want to drive.",0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,45,132,134,3,"The figure's like, yeah, good guess. And then it's using the autopilot system to know where the obstacles are. So obviously, if there's something in front of you, you want to go backwards.",33,188,5654,"The figure's like, yeah, good guess. And then it's using the autopilot system to know where the obstacles are. So obviously, if there's something in front of you, you want to go backwards.",0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,46,135,137,3,"And if there's something in back of you, you want to go front, most likely. And then it will adapt to your needs. So if it sees that you're always changing to reverse or forward in particular situations, it'll try to remember that.",43,231,5655,"And if there's something in back of you, you want to go front, most likely. And then it will adapt to your needs. So if it sees that you're always changing to reverse or forward in particular situations, it'll try to remember that.",0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,47,138,140,3,and geocoded to that location so then you won't have to do it in the future. It will just keep minimizing the amount of input that you need to do until the car just reads your mind. So it's going to be great.,43,208,5656,and geocoded to that location so then you won't have to do it in the future. It will just keep minimizing the amount of input that you need to do until the car just reads your mind. So it's going to be great.,0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,48,141,143,3,"We redesigned the interior so that the front IP is actually slimmer and thinner, so we were able to move the front seats forward, giving more room to the back seat, and we reclined the back seat more and reduced the interior trim. Basically, the current model S, the back seat is not amazing, but the new one, it's actually a legit back seat. It's good.",66,353,5657,"We redesigned the interior so that the front IP is actually slimmer and thinner, so we were able to move the front seats forward, giving more room to the back seat, and we reclined the back seat more and reduced the interior trim. Basically, the current model S, the back seat is not amazing, but the new one, it's actually a legit back seat. It's good.",0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,49,144,146,3,"I think it's quite a comfortable back seat and you've got also a rear screen and you can control everything from the back. dual inductive charges for your phones in the back and dual inductive in the front. It's a 36 watt power supply, so you can actually charge your laptop or anything.",53,287,5658,"I think it's quite a comfortable back seat and you've got also a rear screen and you can control everything from the back. dual inductive charges for your phones in the back and dual inductive in the front. It's a 36 watt power supply, so you can actually charge your laptop or anything.",0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,50,147,149,3,It's a 36 watt USB-C. It can also pair with multiple Bluetooth devices simultaneously. So multiple people could be controlling music or somebody could be playing a video game.,29,175,5659,It's a 36 watt USB-C. It can also pair with multiple Bluetooth devices simultaneously. So multiple people could be controlling music or somebody could be playing a video game.,0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,51,150,152,3,"So it can do multiple wireless things simultaneously. And then, similar to the Model 3 and Y, instead of having air vents, we use intersecting columns of air. And we just vary the speed of the air.",37,197,5660,"So it can do multiple wireless things simultaneously. And then, similar to the Model 3 and Y, instead of having air vents, we use intersecting columns of air. And we just vary the speed of the air.",0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,52,153,155,3,"So there's no vents that you can see. And you can just touch the screen and move the screen around, and it'll just move the air wherever you want it. And the air is much more diffuse.",37,183,5661,"So there's no vents that you can see. And you can just touch the screen and move the screen around, and it'll just move the air wherever you want it. And the air is much more diffuse.",0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,53,156,158,3,"It just feels like an invisible air conditioning system. It's great. And it's a tri-zone, so there's a zone for the rear and a front and left front, right front zone.",31,166,5662,"It just feels like an invisible air conditioning system. It's great. And it's a tri-zone, so there's a zone for the rear and a front and left front, right front zone.",0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,54,159,161,3,"And then the 17-inch touchscreen is, it feels like a movie theater. The sound is incredible. And yeah, so.",19,106,5663,"And then the 17-inch touchscreen is, it feels like a movie theater. The sound is incredible. And yeah, so.",0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,55,162,164,3,"It's like a home theater experience. So if you're sitting somewhere waiting, or for whatever reason, or at a supercharger, you can just catch up on your favorite Netflix show, or iTunes, or whatever the case may be, YouTube. And of course, you can also play video games.",48,270,5664,"It's like a home theater experience. So if you're sitting somewhere waiting, or for whatever reason, or at a supercharger, you can just catch up on your favorite Netflix show, or iTunes, or whatever the case may be, YouTube. And of course, you can also play video games.",0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,56,165,167,3,"And the same thing for the rear. Basically, the system feeds all three screens. And so you can do things in the front, rear.",24,124,5665,"And the same thing for the rear. Basically, the system feeds all three screens. And so you can do things in the front, rear.",0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,57,168,170,3,It's great. We have an all new sound system designed by Tesla Audio. And we have acoustic glass throughout the car.,21,115,5666,It's great. We have an all new sound system designed by Tesla Audio. And we have acoustic glass throughout the car.,0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,58,171,173,3,"So the car is very quiet when going down the highway. Even at very high speeds, like you're doing 100 miles an hour, it's still quiet. And this is a Tesla-designed codec, so it will keep uploading improved versions of the sound system.",43,235,5667,"So the car is very quiet when going down the highway. Even at very high speeds, like you're doing 100 miles an hour, it's still quiet. And this is a Tesla-designed codec, so it will keep uploading improved versions of the sound system.",0
